recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
107933176,"{'steamid': '76561198924131533', 'num_games_owned': 24, 'num_reviews': 14, 'playtime_forever': 13384, 'playtime_last_two_weeks': 181, 'playtime_at_review': 1058, 'last_played': 1655274541}",koreana,전 월드 입문자라 잘 모르지만 라이즈는 월드와는 느낌이 좀 다릅니다 개인적으로 월드는 몬스터 공격과 무기들이 무거운 느낌이 강하고 패턴을 주로 피했다면 라이즈는 몬스터 공격과 무기가 매우 가벼워서 전투 스타일이 확실히 월드보다 빠르고 회피를 주로 안하고서 패턴을 흘리는 전투 라고 생각합니다 분명 라이즈도 재밌지만 입문은 꼭 월드로 해주세요 라이즈가 옛날 방식을 가져오다보니 편의성도 퇴화,1642095377,1644223521,True,1,0,0.500864326953887939,0,True,False,False
107872776,"{'steamid': '76561198798771999', 'num_games_owned': 72, 'num_reviews': 13, 'playtime_forever': 9037, 'playtime_last_two_weeks': 57, 'playtime_at_review': 30, 'last_played': 1654857887}",koreana,단언하는데 월드 보고 사지 마세요 하지만 나는 월드보다 재밌는걸,1642013503,1642013503,True,1,0,0.500864326953887939,0,True,False,False
109706904,"{'steamid': '76561198946839771', 'num_games_owned': 91, 'num_reviews': 15, 'playtime_forever': 16995, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10621, 'last_played': 1651924759}",koreana,예전부터 몬헌이라는 게임이 존재한다는 것은 알고 있었지만 대부분의 유저들이 그렇듯 나 역시 월드를 통해 몬헌을 입문해서 월드 약 시간 라이즈 슻판 시간을 플레이한 월드 유입 유저임을 미리 서두에 밝힘 라이브러리 오픈이니 안믿기면 직접 보시던가 전작인 월드를 기준으로 잡으면 진보와 퇴보가 공존하는 괴상한 면모가 있고 꽤 실험적인 부분이 있어 호불호가 갈릴 수 있고 소형몹 처럼 명백히 대다수가 불호라고 여기거나 월드에 비해 퇴보한 부분 구조신호 집회소 등 ,1644225646,1644242616,True,6,1,0.500457882881164551,0,True,False,False
108883926,"{'steamid': '76561198027869333', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 11602, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9161, 'last_played': 1644143305}",koreana,내 몬헌 인생 최악의 몬헌 심각한 무기 밸런스 시간이 아깝다 환불 불가,1643297893,1643297893,False,3,0,0.500400364398956299,1,False,False,False
114393418,"{'steamid': '76561199124103610', 'num_games_owned': 11, 'num_reviews': 3, 'playtime_forever': 9130, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8563, 'last_played': 1654057822}",koreana,이 게임은 제가 했던 게임중 가장 재미있었습니다,1650799803,1650799803,True,2,0,0.50018775463104248,0,True,False,False
116231949,"{'steamid': '76561198280951678', 'num_games_owned': 71, 'num_reviews': 28, 'playtime_forever': 5316, 'playtime_last_two_weeks': 4297, 'playtime_at_review': 545, 'last_played': 1654969650}",koreana,기존 몬헌 유저들 배려 도 없는 조작세팅 답도없는 태도 밀어주기나 없데이트 등,1653896891,1654014243,False,2,0,0.5,0,True,False,False
116145309,"{'steamid': '76561198152682272', 'num_games_owned': 203, 'num_reviews': 59, 'playtime_forever': 4087, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3812, 'last_played': 1654057143}",koreana,월드에서 태도만 시간을 했다 아본에서부터 있던 모션이지만 워낙 성능이 좋은 특납이라 대회전베기 투구깨기등 후딜 긴 모션 이후에는 습관처럼 밥먹듯 사용해왔다 근데 라이즈에서는 특납을 하려하면 십중팔구는 구르기 기인베기가 나가더라 월드때는 대충 두개 키 동시에 누르면 됐는데 라이즈에서는 순서대로 그것도 는 꾹 눌러야 되더라 좀 익숙해져서 이제 웬만하면 특납에 성공 하지만 여전히 구르기 기인베기가 나가는 경우가 있다 특납 후 카운터를 해서 매끄럽게 전투를 이,1653752820,1653753022,False,1,0,0.5,0,True,False,False
116128136,"{'steamid': '76561198283367150', 'num_games_owned': 31, 'num_reviews': 3, 'playtime_forever': 6001, 'playtime_last_two_weeks': 4, 'playtime_at_review': 5997, 'last_played': 1655372256}",koreana,시간 플레이 중 미친듯한 키씹힘 시리즈 중에서도 빈약한 볼륨과 내용 왜 만들었는지 모르는 키보드 마우스 패드 그 어느것에도 정확한 조준이 불편한 밧줄벌레 대체 왜 만들었는지 의문밖에 없는 인혼조 재미없고 수도 없고 멋지지도 않는 환경생물 채집 이상한 일뽕가득한 배경까지 이제껏 플레이했던 몬헌중에 가장 불만족스럽고 몬헌다움을 넘어선 그냥 불편한 장애감이 가득한 것 같다,1653727110,1653727866,False,1,0,0.5,0,True,False,False
116062750,"{'steamid': '76561198148375206', 'num_games_owned': 10, 'num_reviews': 2, 'playtime_forever': 19676, 'playtime_last_two_weeks': 2212, 'playtime_at_review': 14436, 'last_played': 1655357990}",koreana,세이브 파일 증발 버그로 시간 짜리 세이브 파일을 두번이나 소실함 뭐 제대로 고칠 생각이 없음 심지어 그딴 버그가 썬브레이크 출시 달 전에 터짐 스팀 클라우드 세이브 파일은 허구한날이면 버그터져서 새로운 빈털털이 세이브파일로 덧씌워지고 복구방법은 없음,1653608755,1653608755,False,2,0,0.5,0,True,False,False
116039087,"{'steamid': '76561198243945926', 'num_games_owned': 15, 'num_reviews': 5, 'playtime_forever': 7166, 'playtime_last_two_weeks': 984, 'playtime_at_review': 5407, 'last_played': 1655302350}",koreana,월드는 월드만의 재미가 있고 라이즈는 라이즈만의 재미가 있는데 왜 월드는 무기마다 효율의 차이가 다른데 왜 라이즈는 태도만 제일 효율이 좋을까 월드는 무기마다 개성이 뛰어난데 왜,1653573623,1653574155,True,2,0,0.5,0,True,False,False
114895883,"{'steamid': '76561199234263424', 'num_games_owned': 2, 'num_reviews': 2, 'playtime_forever': 4782, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4529, 'last_played': 1651715062}",koreana,전투는 잘 만들었는데 그 외 컨텐츠는 허술하거나 부족한 편,1651600641,1651600641,False,1,1,0.5,0,True,False,False
109462396,"{'steamid': '76561198058827394', 'num_games_owned': 43, 'num_reviews': 1, 'playtime_forever': 2014, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1831, 'last_played': 1652944147}",koreana,월드 입문해서 전작은 잘 모르지만 솔찍히 아쉬운 부분이 좀 많음 스토리도 설정같은건 많이 짠게 보이는데 너무 보여준게 없는거 같고 그래픽도 스위치기반으로 만들다보니 유저 기준으로는 너무 애매함 무기마다 다른거니 자세히는 잘 모르지만 조작이 뭔가 월드때 있던 편의적인 기능들이 많이 사라졌다고 느꼇음 이건 캐바캐라고는 생각함 그래도 몬헌이라는 겜이 가지는 재미는 그대로 있고 오히려 재밌었던 기믹들도 있어서 몬헌을 재밌게 했다면 살만하다고 생각함 하지만 앞서,1643969448,1643969448,True,1,0,0.5,0,True,False,False
109117552,"{'steamid': '76561198031813414', 'num_games_owned': 410, 'num_reviews': 15, 'playtime_forever': 8504, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8472, 'last_played': 1643563107}",koreana,클러치 클로보단 훨씬 나은 벌레 그 외엔 시스템적으로 월드보다 나은점이 거의 없음 헌랭 레벨 쪼금 넘겨서 발파루크 잡고 장비 맞추면 남은건 호석노가다밖에 없는데 종결급 호석을 얻기 너무 힘듦 월드가 주 단위 이벤트 맘타 등으로 호불호 갈릴 지언정 할 거리는 꾸준히 제공한 반면 라이즈는 그런거 없이 순수하게 호석노가다밖에 없어서 동기부여가 매우 약함 시간이면 랭쯤 되니 딱 그 정도 즐기고 다음 확장팩 기다리는 정도면 추천할 만 합니다,1643561086,1643561086,True,1,0,0.5,0,True,False,False
108998278,"{'steamid': '76561198006317186', 'num_games_owned': 202, 'num_reviews': 1, 'playtime_forever': 30368, 'playtime_last_two_weeks': 732, 'playtime_at_review': 8796, 'last_played': 1655294186}",koreana,국가대표 외국 몬헌 스트리머 모님이 이 게임 사면 개 돼지다 라는 리뷰에 이렇게 대답하셨습니다 멍멍 왈왈 꾸욱꾸욱 꿀꿀 이 말과 함께 핫도그를 우적우적 드셨습니다 이 정도면 충분한 설명이 되지 않았나 싶습니다,1643435983,1644238749,True,1,0,0.5,0,True,True,False
108875277,"{'steamid': '76561198043091147', 'num_games_owned': 185, 'num_reviews': 15, 'playtime_forever': 3561, 'playtime_last_two_weeks': 13, 'playtime_at_review': 3542, 'last_played': 1655373619}",koreana,내놔 씹련아,1643287252,1643287252,True,1,0,0.5,0,False,False,False
108850936,"{'steamid': '76561198861229183', 'num_games_owned': 37, 'num_reviews': 1, 'playtime_forever': 20185, 'playtime_last_two_weeks': 60, 'playtime_at_review': 4840, 'last_played': 1655275322}",koreana,씹덕겜 아주좋아요,1643247717,1643247717,True,1,0,0.5,0,True,False,False
108744949,"{'steamid': '76561198123990530', 'num_games_owned': 50, 'num_reviews': 31, 'playtime_forever': 7520, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4989, 'last_played': 1645693515}",koreana,월드 아이스본 나오기전에 접었다가 이번 라이즈 나오면서 다시 돌아온 복귀유저인데 다시 몬헌을 하게 된 이유는 캐쥬얼해진 느낌이 제일 크다 월드에 비해 전체적으로 가벼워진 게임으로 느껴지고 편의성도 좋고 앞으로도 몬헌이 나아갈 방향을 이렇게 잡고 가면 더 좋지 않을까 생각한다 그래픽의 발전은 더이상 의미가 없는 듯 하고 다양한 컨텐츠 및 콜라보로 밀고 가야 살아 남을 듯,1643102601,1643102601,True,1,0,0.5,0,True,False,False
108509233,"{'steamid': '76561198058825439', 'num_games_owned': 66, 'num_reviews': 28, 'playtime_forever': 89, 'playtime_last_two_weeks': 0, 'playtime_at_review': 89, 'last_played': 1642343871}",koreana,풀프라이스 주고 살만한 게임은 아니라고 본다 본래 닌텐도 스위치 게임이다보니 조작이 조금 뻣뻣하다는 느낌을 지울 수 없다 월드랑 비교를 많이 할 수 밖에 없는데 전체적으로 월드보다 지루하고 재미가 없다 만원 정도가 적당하다고 봄,1642826377,1642826377,False,2,0,0.5,0,True,False,False
108430085,"{'steamid': '76561198093666918', 'num_games_owned': 38, 'num_reviews': 10, 'playtime_forever': 8564, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2138, 'last_played': 1645098323}",koreana,풀프라이스 치고 볼륨이적긴한데 모넌팬으로써는 나름만족,1642736857,1642736857,True,1,0,0.5,0,True,False,False
108270043,"{'steamid': '76561198231186832', 'num_games_owned': 43, 'num_reviews': 4, 'playtime_forever': 4580, 'playtime_last_two_weeks': 1, 'playtime_at_review': 2490, 'last_played': 1655368499}",koreana,에휴,1642517197,1642517197,False,1,1,0.5,0,True,False,False
108107835,"{'steamid': '76561198403704159', 'num_games_owned': 23, 'num_reviews': 4, 'playtime_forever': 6443, 'playtime_last_two_weeks': 2, 'playtime_at_review': 294, 'last_played': 1655301658}",koreana,월드로 유입돼서 시간을 찍게된 유저평 그래픽 준수 면 최고임 스토리 어짜피 다들 스토리 보려고 하는거 아니잖아 사운드 생각보다 괜찮음 풀벌레소리 기여엉 타격감 늘 그렇듯이 월드유저라면 만족할꺼임 단점 왜 있는지 모르겠는 백월야행 이게 맞나 지루하다 친구없으면 속터져서 디질듯 결론 우리집 고양이 귀여워용,1642303638,1642303638,True,1,0,0.5,0,True,False,False
107986386,"{'steamid': '76561198048529079', 'num_games_owned': 111, 'num_reviews': 9, 'playtime_forever': 5570, 'playtime_last_two_weeks': 5, 'playtime_at_review': 471, 'last_played': 1655303268}",koreana,왜색 너무 짙고 월드보다 눈이 피로한데 새로운 몬헌을 한다는 것 자체가 추천감입니다 하지만 백룡야행인가 어쩌구는 삭제해라,1642171612,1642171612,True,1,0,0.5,0,True,False,False
107927863,"{'steamid': '76561198002570430', 'num_games_owned': 254, 'num_reviews': 3, 'playtime_forever': 2771, 'playtime_last_two_weeks': 0, 'playtime_at_review': 332, 'last_played': 1643504911}",koreana,쓰래기같은 엔진을 달았다는것 자체가 문제가 큼 검은화면 이슈가 한두명이 아닌데 모르쇠 일관하는 캡콤 라이즈뿐만아니라 바이오하자드 시리즈등등 많은 엔진 사용한 게임들이 같은증상이 항상 있었는데 이렇다할 해결책을 못내놓지,1642089460,1642089460,False,3,0,0.5,0,True,False,False
107917903,"{'steamid': '76561198083777302', 'num_games_owned': 163, 'num_reviews': 15, 'playtime_forever': 2245, 'playtime_last_two_weeks': 0, 'playtime_at_review': 425, 'last_played': 1648157288}",koreana,그냥 개재밌다,1642078025,1642078025,True,1,0,0.5,0,False,False,False
107867626,"{'steamid': '76561198062027955', 'num_games_owned': 130, 'num_reviews': 16, 'playtime_forever': 10123, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1653160693}",koreana,천린떳냐,1642008031,1642008031,True,5,2,0.499868005514144897,0,True,False,False
109102850,"{'steamid': '76561198373231599', 'num_games_owned': 28, 'num_reviews': 2, 'playtime_forever': 5073, 'playtime_last_two_weeks': 284, 'playtime_at_review': 1628, 'last_played': 1654525618}",koreana,게임사고 읽기쓰기오류때문에 하지를 못하는데 무슨 리뷰야,1643549029,1643549029,False,0,0,0.499135702848434448,0,True,False,False
107871275,"{'steamid': '76561198114842519', 'num_games_owned': 131, 'num_reviews': 18, 'playtime_forever': 62, 'playtime_last_two_weeks': 0, 'playtime_at_review': 19, 'last_played': 1653142816}",koreana,실행하면 크래시뜨면서 멈추는데 뭐 어쩌라는거지,1642011843,1653141665,False,0,0,0.499135702848434448,0,True,False,False
107872752,"{'steamid': '76561198046927448', 'num_games_owned': 63, 'num_reviews': 2, 'playtime_forever': 43063, 'playtime_last_two_weeks': 861, 'playtime_at_review': 42, 'last_played': 1655281050}",koreana,떡꼬치 먹어보고싶음,1642013469,1642355797,True,0,1,0.499075800180435181,0,True,False,False
108110732,"{'steamid': '76561198364968439', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 16712, 'playtime_last_two_weeks': 0, 'playtime_at_review': 126, 'last_played': 1652588905}",koreana,출시일부터 지금까지 계속 저장하지 못했습니다가 뜨면서 게임은 못하고 입구컷 당하고 있는데 이거 언제 고칠 생각이에요 하 진짜 외국 사이트까지 다 뒤지면서 해결책 찾고 그 방법 수단 다 써도 안되네요 몇십시간 낭비함 저 말고도 다른 몇몇 분들도 이러는 것 같던데 게임 출시할 때 제대로 확인하고 출시하세요 소비자인 제가 왜 이래야 하는지 회의감이 드네요,1642307574,1642307574,True,1,0,0.498516321182250977,0,True,False,False
108009442,"{'steamid': '76561198079643033', 'num_games_owned': 12, 'num_reviews': 2, 'playtime_forever': 4188, 'playtime_last_two_weeks': 1, 'playtime_at_review': 195, 'last_played': 1655294166}",koreana,리뷰탭을 보고 계십니까 그시간에 들어가서 광석 하나라도 더 캐십시오 휴먼,1642194534,1642194534,True,1,1,0.498257845640182495,0,True,False,False
112543259,"{'steamid': '76561198143406978', 'num_games_owned': 223, 'num_reviews': 14, 'playtime_forever': 21633, 'playtime_last_two_weeks': 0, 'playtime_at_review': 21456, 'last_played': 1654088991}",koreana,도전과제 다 깨고 무기하나만 파서 천판 넘었는데도 아직도 몬린이 취급받는 게임 중대사건 한방 컷 나는 건 킹받긴 하지만 게임의 불합리함이 아니라 그냥 내가 못해서 라고 자아비판 해야 하는 게임 하지만 가끔 그 손맛이 생각나서 실행하고 몹 한두마리 때려 잡는 미워할 수 없는 게임 참고로 스팀 다운로드 서버 일본으로 해놓고 하면 멀티 꽤 잘잡힘 월드보다 나은건 컷씬 스킵이랑 갸루크 있다는거,1647789061,1647789336,True,1,1,0.497942358255386353,0,False,False,False
115889252,"{'steamid': '76561198116591268', 'num_games_owned': 50, 'num_reviews': 4, 'playtime_forever': 7266, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6743, 'last_played': 1653638365}",koreana,눈이 편한 그래픽과 드랍 없는 프레임 개선된 무기 밸런스 덕에 적어도 프레임도 답 없고 노가다 컨텐츠 뿐인 몬헌 월드보다 배는 더 재밌게 했네요 근데 정말 게임은 해보고 개발하신 건 맞나요 정말 열불나는 문제랑 시스템이 너무 많아서 게임이 힘드네요 콘솔 버전을 그대로 에 개선도 없이 어거지로 구겨넣느라 배려가 전혀 없고 제가 보우건 유저여서 다른 무기는 모르겠습니다만 전작 월드에서 불편해서 짜증나는 라보건 시스템이 개선 따윈 일절없이 그대로 계승됨 발 ,1653300807,1653380684,False,1,0,0.497925341129302979,0,False,False,False
113150198,"{'steamid': '76561198418233088', 'num_games_owned': 25, 'num_reviews': 2, 'playtime_forever': 3057, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2870, 'last_played': 1649688100}",koreana,몬스터가 지랄맞고 헌터가 맛있어요,1648789904,1648789904,True,1,0,0.497925341129302979,0,True,False,False
107973252,"{'steamid': '76561198010808415', 'num_games_owned': 289, 'num_reviews': 59, 'playtime_forever': 11817, 'playtime_last_two_weeks': 528, 'playtime_at_review': 598, 'last_played': 1655365845}",koreana,그래픽 스위치 기반이다보니 그렇게까지 좋은건 아님 사운드 이 일본풍으로 어레인지 됐는데 원곡보다 별로인 경우가 가끔 있음 스토리 솔직히 별거 없음 게임플레이 취향에 맞으면 이보다 좋을 수 없음 기타 컨텐츠 량이 몬헌 치고 많이 부족함 실패한 게임 디자인인 백룡야행 평점 세줄 평 몬헌 시리즈 입문자에게 가장 추천하는 작품 위에도 말했듯 컨텐츠량이 몬헌 치고는 많이 부족함 하지만 라이트하고 재미는 보장함,1642153048,1642153048,True,1,0,0.497925341129302979,0,False,False,False
107982881,"{'steamid': '76561198105623173', 'num_games_owned': 50, 'num_reviews': 34, 'playtime_forever': 5996, 'playtime_last_two_weeks': 0, 'playtime_at_review': 905, 'last_played': 1644574194}",koreana,월드 할 때 만큼의 감동은 없는듯 몹도 재탕인게 은근 있고 왜색이 너무 짙음 마을 분위기나 처음 사냥갈때마다 나오는 노래 등등 몬헌이 아니라 몬스터 헌터 재팬느낌이라 몰입이 안됨 그래도 액션 자체는 재밌어서 추천하긴 하는데 정도 세일해야 가격이 맞다 생각함,1642167522,1642167522,True,2,0,0.497716903686523438,0,True,False,False
108326369,"{'steamid': '76561198022107626', 'num_games_owned': 19, 'num_reviews': 4, 'playtime_forever': 588, 'playtime_last_two_weeks': 0, 'playtime_at_review': 555, 'last_played': 1646145823}",koreana,아니 무슨 성에서 사막맵 퀘만 수주하면 오류떠서 튕기냐 이따위로 게임 만들고 있어 이새끼들 일본뽕만 존나 넣고 월드에 비하면 존나 사이즈도 작은데 차라리 월드를 개편하지 그랬냐,1642598961,1642598961,False,0,0,0.497532904148101807,0,True,False,False
112157101,"{'steamid': '76561198167695339', 'num_games_owned': 38, 'num_reviews': 10, 'playtime_forever': 6924, 'playtime_last_two_weeks': 187, 'playtime_at_review': 6924, 'last_played': 1655305326}",koreana,몬스터헌터 월드를 입문작으로 시작했고 월드 기준으로 전작들도 해보고 이제 신작 라이즈도 해보는데 월드떄는 구작들의 불편함을 없애면서 더 편리하게 채집 조합 시스템 등등 재밌게 새롭게 만들었는데 슬링어 샷 클러치 아이스본 꺼지고 환경요소 낙석이라던가 소소한 재미들을 넣고 호석을 제작할 수 있었는데 반면 라이즈는 구작들의 호석노가다 추가 월드의 편리함을 없애고 불편함을 추가하는등 별 이상한 닌자 컨셉 잡겠다면서 밧줄벌레 하고있고 교체기술이라면서 쓸기술은 정,1647236592,1655357111,False,1,0,0.497519701719284058,0,True,False,False
107961203,"{'steamid': '76561198107753173', 'num_games_owned': 49, 'num_reviews': 9, 'playtime_forever': 5203, 'playtime_last_two_weeks': 0, 'playtime_at_review': 577, 'last_played': 1653147727}",koreana,정가주고 사지마세요 이상 할인할때 사세요 좋게 바뀐건 여럿있음 철사벌레 철사기술 멍멍이 하지만 대부분 맘에 안드는거 투성이 그래픽 조작감 가격 컨텐츠 선넘은 라이트함 루즈함,1642131802,1642131802,False,4,0,0.4967937171459198,0,True,False,False
112642671,"{'steamid': '76561198010677115', 'num_games_owned': 90, 'num_reviews': 9, 'playtime_forever': 5452, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3662, 'last_played': 1653371042}",koreana,아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본 아이스본,1647953874,1647953874,False,1,0,0.496183186769485474,0,True,False,False
112228851,"{'steamid': '76561198401015936', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 10800, 'playtime_last_two_weeks': 19, 'playtime_at_review': 10640, 'last_played': 1655275788}",koreana,라이즈 나온지 얼마나되었다고 퍼 할인이냐 어지간히도 인기 없나보다,1647338651,1647338651,False,4,0,0.496127963066101074,0,True,False,False
108505486,"{'steamid': '76561198350534526', 'num_games_owned': 386, 'num_reviews': 42, 'playtime_forever': 4362, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3814, 'last_played': 1643976638}",koreana,솔직히 다른 것들 전부 제치고 발파루크가 있으니 갓 겜이다,1642821388,1642821388,True,3,0,0.495941877365112305,0,True,False,False
109770578,"{'steamid': '76561197967855697', 'num_games_owned': 139, 'num_reviews': 6, 'playtime_forever': 59, 'playtime_last_two_weeks': 0, 'playtime_at_review': 59, 'last_played': 1644307241}",koreana,인기가 많길래 사봤는데 내가 원하는 몬헌은 아니네요 마지노선은 월드까지인가봅니다,1644307343,1644307343,False,1,0,0.494920164346694946,0,False,False,False
108936141,"{'steamid': '76561198046811561', 'num_games_owned': 32, 'num_reviews': 5, 'playtime_forever': 3515, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3504, 'last_played': 1646250173}",koreana,확장팩나오고 사세요 볼륨이너무작습니다,1643366634,1643366634,False,1,0,0.494699656963348389,0,True,False,False
108110135,"{'steamid': '76561198060004355', 'num_games_owned': 22, 'num_reviews': 1, 'playtime_forever': 9395, 'playtime_last_two_weeks': 52, 'playtime_at_review': 2355, 'last_played': 1655300696}",koreana,월드보다 퇴보한 끔찍한 키마 조작이 신선한 충격을 줍니다 패드로 하실거 아니면 키마 세팅 관련 모드 나오면 하세요 그렇게까지 해서 할만한 게임인지도 모르겠지만,1642306780,1642306780,False,1,0,0.494699656963348389,0,True,False,False
114820946,"{'steamid': '76561198091223912', 'num_games_owned': 121, 'num_reviews': 75, 'playtime_forever': 2073, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1770, 'last_played': 1652097241}",koreana,나사 빠진 매칭시스템 평균동접이 만 천명인데도 매칭이 안잡힙니다 공개로비 또한 평일 낮 타임은 아예없거나 개 정도 있을랑 말랑하고 오후타임과 주말도 해봐야 개가 전부 입니다 거기다 로비가 풀방인것도 아니고 전부 명만 참여해있는 텅텅 로비에요 매칭은 어디가 맛이 간건지 잘 안잡히는것도 있지만 확률로 몬스터 다 잡아가는 마지막 단계에 진입되고 이게 존나 짜증나요 나는 처음부터 같이 하거나 처음부터 도와주고싶은데 매칭되서 들어가는 방은 전부 하나같이 다 끝나,1651474126,1651975566,False,0,0,0.493620902299880981,0,True,False,False
114820501,"{'steamid': '76561198043041926', 'num_games_owned': 136, 'num_reviews': 26, 'playtime_forever': 588, 'playtime_last_two_weeks': 0, 'playtime_at_review': 256, 'last_played': 1653400297}",koreana,엘든링하다가 이거하면 최적화때문에 속이뻥,1651473178,1651473178,True,0,1,0.493620902299880981,0,True,False,False
108333696,"{'steamid': '76561198145705523', 'num_games_owned': 67, 'num_reviews': 25, 'playtime_forever': 22514, 'playtime_last_two_weeks': 561, 'playtime_at_review': 6000, 'last_played': 1655178777}",koreana,게임에 컨텐츠가 없네,1642607011,1642607011,True,0,0,0.493620902299880981,0,True,False,False
108333296,"{'steamid': '76561198013961008', 'num_games_owned': 145, 'num_reviews': 16, 'playtime_forever': 5729, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3568, 'last_played': 1642879899}",koreana,몬 스 터 헌 터,1642606590,1642606590,True,0,0,0.493620902299880981,0,True,False,False
108330171,"{'steamid': '76561198850044789', 'num_games_owned': 42, 'num_reviews': 19, 'playtime_forever': 3195, 'playtime_last_two_weeks': 130, 'playtime_at_review': 180, 'last_played': 1654999249}",koreana,설명할 필요없는 갓겜,1642603246,1642603246,True,0,0,0.493620902299880981,0,True,False,False
109507680,"{'steamid': '76561198268569218', 'num_games_owned': 107, 'num_reviews': 4, 'playtime_forever': 797, 'playtime_last_two_weeks': 0, 'playtime_at_review': 224, 'last_played': 1644262371}",koreana,솜검,1644010091,1644010091,True,1,0,0.493421077728271484,0,True,False,False
115495130,"{'steamid': '76561198134651313', 'num_games_owned': 154, 'num_reviews': 42, 'playtime_forever': 2180, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1250, 'last_played': 1653638272}",koreana,작년 이맘때즘에 전작인 몬스터헌터월드를 시간 정도 플레이했었고 그걸 토대로 어느정도 비교하면서 적어보자면 먼저 스토리퀘스트가 되게 짧아서 놀람 마가이마가도 잡고 갑자기 엔딩크레딧 올라와서 깜짝놀랏다 근데 엔딩봐도 똑같이 다음랭크퀘스트 오픈되고 새로운 몬스터 나오고 해서 그닥 의미는 없음 위에 적은거랑 이어지는 얘기로 스토리 말해보자면 일단 전작에 비해서 너무 몰입이나 집중이 안됬다 스토리가 컷신도 없고 그냥 가볍게가볍게 넘어가버려서 전작에 비하면 몰입할,1652616964,1652616964,True,0,0,0.492957741022109985,0,True,False,False
108373910,"{'steamid': '76561198126351562', 'num_games_owned': 46, 'num_reviews': 10, 'playtime_forever': 8236, 'playtime_last_two_weeks': 868, 'playtime_at_review': 2302, 'last_played': 1655374913}",koreana,스위치에서 시간 했는데도 다시 하고 있다 프레임이 부드러운게 너무 좋다,1642662567,1642662567,True,0,0,0.492957741022109985,0,True,False,False
108371659,"{'steamid': '76561198047134751', 'num_games_owned': 218, 'num_reviews': 5, 'playtime_forever': 3766, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2449, 'last_played': 1647628831}",koreana,배 빠르고 접수원이 배 이쁜 몬헌월드 그냥 이것만으로도 살 가치가 있음,1642658456,1642671991,True,0,0,0.492957741022109985,0,False,False,False
108177375,"{'steamid': '76561198042111674', 'num_games_owned': 34, 'num_reviews': 8, 'playtime_forever': 23374, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4059, 'last_played': 1644083393}",koreana,재밋어요,1642383873,1642383873,True,0,0,0.492957741022109985,0,True,False,False
108177117,"{'steamid': '76561198009391674', 'num_games_owned': 117, 'num_reviews': 58, 'playtime_forever': 4638, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2676, 'last_played': 1642953193}",koreana,장점 라이트해진 몬스터헌터 밧줄벌레 넘재밌다 헌터의 목소리와 대사가 다양해져서 생동감이 넘친다 일본 요괴분위기에 잘 맞는 연출과 몬스터들이 등장한다 교체기술이라는 기술 커스터마이징이 생겼다 단점 스위치 기반이라는게 최대 단점 캐릭터 장비의 두께감과 디테일을 많이 포기했고 하위 상위 장비의 외형변화가 없다 기존 모델링소스가 있으나 리소스를 줄이기 위해 게임에서 뺀 듯,1642383526,1642496701,True,0,0,0.492957741022109985,0,False,False,False
107896996,"{'steamid': '76561198279880977', 'num_games_owned': 98, 'num_reviews': 41, 'playtime_forever': 113, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25, 'last_played': 1642228521}",koreana,게임을 하고시파요 슈발 능지가 낮으면 에러도 못고치겠다,1642043777,1642131727,False,0,0,0.492883890867233276,0,True,False,False
